epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
366,2640.98,1.66113,0.99927,0.96222,0.73763,0.32464,0.36944,0.17393,1.89113,1.15808,1.03581,0.0063865,0.0063865,0.0063865
367,2648.35,1.6341,0.95716,0.96297,0.67069,0.32575,0.36546,0.17581,1.86427,1.18362,1.03349,0.0063766,0.0063766,0.0063766
368,2655.75,1.64102,0.97309,0.97179,0.68094,0.33441,0.37227,0.17379,1.8686,1.17995,1.02482,0.0063667,0.0063667,0.0063667
369,2663.08,1.61135,0.95129,0.95853,0.68757,0.33348,0.3726,0.17218,1.92557,1.19402,1.02843,0.0063568,0.0063568,0.0063568
370,2670.35,1.60161,0.92251,0.95605,0.70713,0.33741,0.37675,0.1733,1.90288,1.14571,1.0279,0.0063469,0.0063469,0.0063469
371,2677.7,1.59192,0.93662,0.95322,0.71832,0.32509,0.37375,0.1717,1.90082,1.1581,1.02808,0.006337,0.006337,0.006337
372,2684.98,1.65513,0.97229,0.97828,0.65529,0.32773,0.36149,0.16853,1.90299,1.12772,1.02982,0.0063271,0.0063271,0.0063271
373,2692.3,1.64047,0.96071,0.96924,0.67305,0.33006,0.36058,0.16675,1.91393,1.10917,1.02409,0.0063172,0.0063172,0.0063172
374,2699.54,1.61841,0.96478,0.96254,0.72168,0.33006,0.36496,0.16943,1.94475,1.14445,1.03632,0.0063073,0.0063073,0.0063073
375,2706.84,1.63105,0.97122,0.95628,0.66389,0.33556,0.3649,0.17095,1.90117,1.13008,1.03536,0.0062974,0.0062974,0.0062974
376,2714.07,1.63518,0.94681,0.95925,0.6718,0.3214,0.36041,0.16852,1.8577,1.10853,1.01511,0.0062875,0.0062875,0.0062875
377,2721.37,1.58868,0.92931,0.94471,0.71867,0.32237,0.35871,0.16721,1.88424,1.15451,1.01581,0.0062776,0.0062776,0.0062776
378,2728.59,1.58268,0.93327,0.96074,0.7055,0.32735,0.35881,0.16733,1.87465,1.18943,1.02428,0.0062677,0.0062677,0.0062677
379,2735.91,1.56748,0.90653,0.97095,0.6146,0.31964,0.3512,0.1667,1.8879,1.17504,1.03325,0.0062578,0.0062578,0.0062578
380,2743.15,1.58913,0.90009,0.96613,0.62373,0.33441,0.36764,0.16804,1.8686,1.1686,1.03599,0.0062479,0.0062479,0.0062479
381,2750.45,1.6608,0.9823,0.95072,0.61432,0.34741,0.3687,0.17394,1.84337,1.16525,1.03063,0.006238,0.006238,0.006238
382,2757.75,1.55652,0.90527,0.95751,0.61775,0.3431,0.36657,0.16915,1.82361,1.1344,1.00647,0.0062281,0.0062281,0.0062281
383,2765.06,1.62241,0.9276,0.96495,0.61499,0.34188,0.35461,0.16607,1.8096,1.14228,1.00942,0.0062182,0.0062182,0.0062182
384,2772.32,1.6254,0.92399,0.97135,0.62141,0.3431,0.35452,0.16885,1.86685,1.15591,1.03178,0.0062083,0.0062083,0.0062083
385,2779.65,1.53113,0.91302,0.9571,0.59849,0.34745,0.35106,0.1691,1.8581,1.11974,1.02232,0.0061984,0.0061984,0.0061984
386,2786.89,1.63518,0.97296,0.96646,0.61282,0.35611,0.36279,0.16808,1.8767,1.149,1.02875,0.0061885,0.0061885,0.0061885
387,2794.21,1.64536,0.96107,0.96941,0.61113,0.36344,0.37179,0.1701,1.87253,1.15463,1.03756,0.0061786,0.0061786,0.0061786
388,2801.44,1.61325,0.94518,0.9556,0.58363,0.35375,0.36733,0.17083,1.85014,1.14355,1.02321,0.0061687,0.0061687,0.0061687
389,2808.78,1.6352,0.98882,0.95483,0.78619,0.35124,0.38573,0.17244,1.83458,1.14387,1.03946,0.0061588,0.0061588,0.0061588
390,2816,1.58014,0.96188,0.95022,0.71146,0.33441,0.37518,0.16903,1.84707,1.16373,1.03835,0.0061489,0.0061489,0.0061489
391,2823.38,1.58136,0.92507,0.95542,0.73635,0.33006,0.36887,0.16696,1.86484,1.19605,1.04165,0.006139,0.006139,0.006139
392,2830.68,1.57564,0.93823,0.97639,0.7671,0.32869,0.36668,0.16626,1.87179,1.1996,1.03589,0.0061291,0.0061291,0.0061291
393,2837.87,1.61195,0.95062,0.94597,0.76939,0.35078,0.37765,0.16722,1.86315,1.20861,1.02541,0.0061192,0.0061192,0.0061192
394,2845.11,1.59669,0.92664,0.94701,0.74787,0.33224,0.3712,0.16601,1.83595,1.19855,1.02098,0.0061093,0.0061093,0.0061093
395,2852.46,1.6032,0.95209,0.94201,0.69245,0.33331,0.37235,0.16532,1.80494,1.13945,1.00238,0.0060994,0.0060994,0.0060994
396,2859.75,1.57556,0.91753,0.96235,0.71606,0.33652,0.37053,0.16631,1.80816,1.16181,1.0073,0.0060895,0.0060895,0.0060895
397,2867.08,1.5931,0.94988,0.96718,0.72196,0.33861,0.36654,0.16861,1.78189,1.16938,1.01176,0.0060796,0.0060796,0.0060796
398,2874.29,1.56388,0.92867,0.93469,0.73867,0.33789,0.37313,0.16878,1.78162,1.15527,1.0176,0.0060697,0.0060697,0.0060697
399,2881.6,1.59858,0.93219,0.97709,0.74702,0.32954,0.37151,0.17231,1.77239,1.14696,1.0146,0.0060598,0.0060598,0.0060598
400,2888.82,1.58823,0.92737,0.96756,0.69339,0.35176,0.37458,0.17591,1.75668,1.13638,1.01405,0.0060499,0.0060499,0.0060499
401,2896.09,1.58521,0.92433,0.94477,0.72859,0.33006,0.37663,0.17762,1.71388,1.08806,1.00841,0.00604,0.00604,0.00604
402,2903.37,1.57802,0.93658,0.94665,0.65385,0.35938,0.37655,0.17836,1.72179,1.10093,1.00816,0.0060301,0.0060301,0.0060301
403,2910.7,1.58877,0.94713,0.9509,0.73248,0.33293,0.37898,0.17672,1.72529,1.08918,1.0054,0.0060202,0.0060202,0.0060202
404,2918.03,1.53996,0.88774,0.94865,0.73111,0.33857,0.37793,0.17917,1.75209,1.06319,1.00483,0.0060103,0.0060103,0.0060103
405,2925.28,1.53815,0.89976,0.96094,0.80821,0.34165,0.37541,0.17859,1.74186,1.03255,1.00517,0.0060004,0.0060004,0.0060004
406,2932.58,1.61912,0.93239,0.965,0.78789,0.32567,0.37178,0.17822,1.74524,1.01309,1.0065,0.0059905,0.0059905,0.0059905
407,2939.92,1.56075,0.92536,0.95479,0.77756,0.34147,0.37435,0.18016,1.78736,1.03559,1.01207,0.0059806,0.0059806,0.0059806
408,2947.13,1.57033,0.90614,0.94769,0.75858,0.34303,0.37929,0.17725,1.78489,1.0825,1.01855,0.0059707,0.0059707,0.0059707
409,2954.44,1.54668,0.91004,0.94841,0.6989,0.33872,0.37108,0.17681,1.74005,1.07237,1.01026,0.0059608,0.0059608,0.0059608
410,2961.73,1.60642,0.90631,0.94952,0.69321,0.33868,0.37164,0.17293,1.75058,1.07777,1.0102,0.0059509,0.0059509,0.0059509
411,2969.02,1.53964,0.91538,0.95106,0.753,0.33002,0.37313,0.17628,1.76109,1.08868,1.01228,0.005941,0.005941,0.005941
412,2976.26,1.60268,0.93155,0.96379,0.72229,0.33259,0.3683,0.17817,1.76381,1.0792,1.01706,0.0059311,0.0059311,0.0059311
413,2983.58,1.56496,0.93566,0.95434,0.72854,0.33433,0.37334,0.18223,1.7748,1.07684,1.0185,0.0059212,0.0059212,0.0059212
414,2990.86,1.63157,0.9308,0.96918,0.69366,0.33002,0.37333,0.18004,1.77685,1.05336,1.0113,0.0059113,0.0059113,0.0059113
415,2998.15,1.51964,0.85756,0.94201,0.69618,0.33437,0.36817,0.17857,1.79408,1.0651,1.00866,0.0059014,0.0059014,0.0059014
416,3005.41,1.543,0.90843,0.94935,0.68112,0.33474,0.36891,0.17983,1.80617,1.06456,1.00338,0.0058915,0.0058915,0.0058915
417,3012.71,1.55516,0.91243,0.95375,0.67189,0.33876,0.36391,0.18102,1.75917,1.05838,0.99941,0.0058816,0.0058816,0.0058816
418,3020,1.55677,0.88833,0.95612,0.71053,0.33987,0.37178,0.18013,1.74601,1.04778,1.00137,0.0058717,0.0058717,0.0058717
419,3027.31,1.52751,0.90142,0.94551,0.69533,0.35495,0.37131,0.18168,1.75432,1.05444,1.00296,0.0058618,0.0058618,0.0058618
420,3034.56,1.54017,0.90831,0.9476,0.70984,0.35607,0.38239,0.18198,1.73724,1.05094,0.99544,0.0058519,0.0058519,0.0058519
421,3041.95,1.57422,0.94611,0.96137,0.72571,0.36383,0.37979,0.18755,1.75718,1.0988,1.00142,0.005842,0.005842,0.005842
422,3049.17,1.57892,0.94232,0.95743,0.7151,0.36417,0.38184,0.18458,1.76222,1.10254,1.00279,0.0058321,0.0058321,0.0058321
423,3056.41,1.52882,0.89416,0.9494,0.71216,0.36477,0.37934,0.18719,1.78172,1.058,1.00152,0.0058222,0.0058222,0.0058222
424,3063.7,1.52643,0.88927,0.93444,0.69399,0.35102,0.3763,0.18577,1.77964,1.04226,1.00436,0.0058123,0.0058123,0.0058123
425,3071.03,1.54108,0.90502,0.94482,0.67524,0.34713,0.37085,0.18222,1.77097,1.04332,1.00602,0.0058024,0.0058024,0.0058024
426,3078.31,1.56104,0.92798,0.95423,0.65158,0.3465,0.36731,0.18089,1.7818,1.08035,1.01449,0.0057925,0.0057925,0.0057925
427,3085.59,1.56501,0.93641,0.95917,0.64624,0.34476,0.36925,0.18246,1.79818,1.07785,1.01462,0.0057826,0.0057826,0.0057826
428,3092.78,1.53589,0.89797,0.93722,0.65479,0.34571,0.36769,0.18017,1.8121,1.09648,1.01686,0.0057727,0.0057727,0.0057727
429,3100.12,1.54791,0.90643,0.9461,0.65159,0.34401,0.36889,0.18116,1.82549,1.12518,1.01876,0.0057628,0.0057628,0.0057628
430,3107.4,1.53776,0.89574,0.95897,0.68095,0.34303,0.37493,0.18702,1.83157,1.10662,1.00774,0.0057529,0.0057529,0.0057529
431,3114.72,1.54483,0.91039,0.9453,0.65134,0.35172,0.37449,0.18499,1.81422,1.12005,1.01261,0.005743,0.005743,0.005743
432,3121.96,1.52595,0.88661,0.93973,0.64987,0.35172,0.3693,0.18337,1.83351,1.09792,1.01184,0.0057331,0.0057331,0.0057331
433,3129.27,1.6239,0.95366,0.96274,0.64314,0.34738,0.36989,0.18286,1.84456,1.11784,1.01423,0.0057232,0.0057232,0.0057232
434,3136.52,1.53878,0.91853,0.95084,0.64807,0.34738,0.36883,0.18056,1.8689,1.13657,1.0224,0.0057133,0.0057133,0.0057133
435,3143.81,1.56574,0.90534,0.96796,0.65075,0.34566,0.37147,0.17899,1.87208,1.13326,1.02386,0.0057034,0.0057034,0.0057034
436,3151.02,1.5281,0.90217,0.94182,0.66702,0.33682,0.37029,0.17466,1.86175,1.09858,1.01484,0.0056935,0.0056935,0.0056935
437,3158.35,1.54996,0.93651,0.95412,0.66387,0.34055,0.36837,0.17557,1.87466,1.08805,1.02057,0.0056836,0.0056836,0.0056836
438,3165.63,1.5462,0.89406,0.93503,0.63147,0.33441,0.35977,0.17291,1.87845,1.12461,1.02961,0.0056737,0.0056737,0.0056737
439,3172.94,1.56666,0.91189,0.95018,0.63316,0.33392,0.36008,0.17363,1.85952,1.10879,1.02203,0.0056638,0.0056638,0.0056638
440,3180.22,1.50137,0.85991,0.94865,0.61995,0.33441,0.36371,0.17608,1.8455,1.10143,1.01571,0.0056539,0.0056539,0.0056539
441,3187.66,1.55326,0.91624,0.93932,0.6332,0.33814,0.36605,0.17379,1.83568,1.09302,1.01535,0.005644,0.005644,0.005644
442,3194.46,1.49009,0.87379,0.95476,0.69247,0.33022,0.37465,0.17378,1.84545,1.06617,1.01432,0.0056341,0.0056341,0.0056341
443,3201.41,1.54515,0.91329,0.95426,0.73624,0.32715,0.38361,0.17961,1.84592,1.08076,1.01557,0.0056242,0.0056242,0.0056242
444,3208.52,1.50241,0.88678,0.94742,0.67647,0.32255,0.37369,0.17586,1.86241,1.09994,1.01678,0.0056143,0.0056143,0.0056143
445,3215.72,1.55567,0.90387,0.95275,0.71162,0.33006,0.37449,0.17816,1.86903,1.10887,1.02285,0.0056044,0.0056044,0.0056044
446,3222.99,1.5113,0.84986,0.93705,0.66354,0.36477,0.38178,0.18017,1.87842,1.11554,1.02901,0.0055945,0.0055945,0.0055945
447,3230.24,1.57246,0.89288,0.93873,0.63973,0.36042,0.37933,0.1809,1.8707,1.1018,1.03607,0.0055846,0.0055846,0.0055846
448,3237.5,1.55227,0.88701,0.95002,0.6528,0.35607,0.38202,0.18121,1.86148,1.08309,1.02962,0.0055747,0.0055747,0.0055747
449,3244.3,1.49754,0.84674,0.94601,0.6594,0.35821,0.37809,0.18085,1.84433,1.07031,1.02581,0.0055648,0.0055648,0.0055648
450,3251.52,1.55085,0.89924,0.94112,0.72671,0.34108,0.38054,0.17918,1.84094,1.05906,1.02808,0.0055549,0.0055549,0.0055549
451,3258.88,1.49351,0.86189,0.93814,0.64739,0.36908,0.37661,0.17901,1.85248,1.06284,1.02781,0.005545,0.005545,0.005545
452,3266.09,1.50761,0.88511,0.93038,0.70085,0.34738,0.3847,0.18312,1.85263,1.06192,1.0275,0.0055351,0.0055351,0.0055351
453,3273.38,1.50654,0.88107,0.9492,0.67506,0.35172,0.38046,0.17955,1.8607,1.06466,1.02847,0.0055252,0.0055252,0.0055252
454,3280.66,1.48902,0.87349,0.93118,0.63885,0.36908,0.37616,0.17923,1.8627,1.07913,1.02267,0.0055153,0.0055153,0.0055153
455,3287.94,1.5107,0.87582,0.94148,0.64927,0.36908,0.37636,0.17894,1.84751,1.08309,1.01863,0.0055054,0.0055054,0.0055054
456,3295.15,1.52742,0.89903,0.96086,0.64776,0.361,0.37629,0.17782,1.84629,1.08091,1.01376,0.0054955,0.0054955,0.0054955
457,3302.39,1.56021,0.89792,0.93928,0.65479,0.34929,0.37699,0.18058,1.83505,1.06851,1.0094,0.0054856,0.0054856,0.0054856
458,3309.55,1.49204,0.83894,0.93164,0.65856,0.34734,0.37854,0.18018,1.83866,1.07089,1.00773,0.0054757,0.0054757,0.0054757
459,3316.73,1.52258,0.86318,0.93558,0.65163,0.35515,0.38173,0.18306,1.79901,1.0662,1.00049,0.0054658,0.0054658,0.0054658
460,3323.96,1.48799,0.85193,0.93504,0.65196,0.34663,0.37712,0.18397,1.78894,1.08094,0.99927,0.0054559,0.0054559,0.0054559
461,3331.15,1.52627,0.87525,0.95348,0.66296,0.34911,0.3811,0.1861,1.78858,1.06256,0.99809,0.005446,0.005446,0.005446
462,3338.53,1.48917,0.87975,0.94362,0.66506,0.35101,0.37911,0.18388,1.77522,1.06324,0.99299,0.0054361,0.0054361,0.0054361
463,3345.84,1.52476,0.87101,0.93167,0.68575,0.35729,0.38371,0.18376,1.76746,1.06788,0.99042,0.0054262,0.0054262,0.0054262
464,3353.17,1.50371,0.85684,0.94998,0.67184,0.35272,0.38418,0.18588,1.77416,1.07961,0.99236,0.0054163,0.0054163,0.0054163
465,3360.53,1.52211,0.8734,0.92776,0.68825,0.35172,0.38272,0.18624,1.78909,1.07981,0.99349,0.0054064,0.0054064,0.0054064
466,3367.82,1.46553,0.83257,0.92618,0.6955,0.35443,0.3835,0.18627,1.77831,1.08341,0.99377,0.0053965,0.0053965,0.0053965
467,3375.13,1.5314,0.8878,0.93701,0.69233,0.35607,0.38054,0.18769,1.76529,1.0949,0.99118,0.0053866,0.0053866,0.0053866
468,3382.43,1.54236,0.87953,0.94332,0.68909,0.35172,0.3792,0.18853,1.77597,1.08575,0.99051,0.0053767,0.0053767,0.0053767
469,3389.76,1.50902,0.88552,0.93171,0.69485,0.35172,0.38001,0.1882,1.77519,1.08906,0.98942,0.0053668,0.0053668,0.0053668
470,3397.06,1.51693,0.89168,0.94739,0.70196,0.34738,0.37924,0.18683,1.78165,1.08908,0.99022,0.0053569,0.0053569,0.0053569
471,3404.41,1.51214,0.89061,0.93943,0.71753,0.35172,0.37853,0.18537,1.76079,1.08425,0.98853,0.005347,0.005347,0.005347
472,3411.66,1.50195,0.85603,0.92963,0.70919,0.34738,0.37945,0.1856,1.73808,1.08529,0.98922,0.0053371,0.0053371,0.0053371
473,3418.96,1.53868,0.88196,0.94509,0.70693,0.35607,0.37968,0.18594,1.74642,1.08236,0.99372,0.0053272,0.0053272,0.0053272
474,3426.23,1.51679,0.88476,0.95092,0.74472,0.33868,0.381,0.18416,1.76451,1.0989,0.99713,0.0053173,0.0053173,0.0053173
475,3433.59,1.48326,0.85619,0.92971,0.73903,0.33841,0.37631,0.18401,1.76362,1.10772,0.99489,0.0053074,0.0053074,0.0053074
476,3440.89,1.50705,0.87316,0.93065,0.7429,0.33814,0.37721,0.18354,1.72005,1.08556,0.98845,0.0052975,0.0052975,0.0052975
477,3448.22,1.5152,0.85439,0.93998,0.71905,0.34738,0.37755,0.18677,1.74257,1.09796,0.98956,0.0052876,0.0052876,0.0052876
478,3455.52,1.44813,0.84761,0.95819,0.72538,0.34324,0.37741,0.18522,1.73769,1.09309,0.9905,0.0052777,0.0052777,0.0052777
479,3462.8,1.50605,0.87857,0.94047,0.72559,0.33868,0.37658,0.18324,1.77596,1.10737,0.99538,0.0052678,0.0052678,0.0052678
480,3470.09,1.47856,0.87426,0.92931,0.73215,0.33868,0.37713,0.18455,1.78871,1.1011,0.99774,0.0052579,0.0052579,0.0052579
481,3477.44,1.49842,0.85781,0.94195,0.73658,0.34303,0.37417,0.18512,1.79023,1.11263,1.0004,0.005248,0.005248,0.005248
482,3484.73,1.50205,0.8736,0.93597,0.71082,0.34494,0.37481,0.18545,1.78911,1.11015,0.99866,0.0052381,0.0052381,0.0052381
483,3492.12,1.50315,0.86574,0.94454,0.70206,0.33868,0.36995,0.18473,1.78793,1.1032,0.9987,0.0052282,0.0052282,0.0052282
484,3499.42,1.45738,0.86292,0.92747,0.69548,0.34303,0.36954,0.1839,1.79001,1.09194,0.99785,0.0052183,0.0052183,0.0052183
485,3506.72,1.51053,0.88368,0.93774,0.65448,0.33872,0.36647,0.18322,1.80953,1.09519,0.99977,0.0052084,0.0052084,0.0052084
486,3514.06,1.52133,0.86536,0.93443,0.63343,0.33872,0.36646,0.18051,1.82475,1.09112,1.00745,0.0051985,0.0051985,0.0051985
487,3521.43,1.52029,0.88463,0.95288,0.65526,0.34738,0.37146,0.18252,1.84344,1.09915,1.0107,0.0051886,0.0051886,0.0051886
488,3528.69,1.47736,0.83453,0.93416,0.67185,0.34738,0.37116,0.18136,1.86538,1.1007,1.0158,0.0051787,0.0051787,0.0051787
489,3536.06,1.46214,0.85083,0.91499,0.67478,0.34815,0.37297,0.18068,1.8699,1.10787,1.0144,0.0051688,0.0051688,0.0051688
490,3543.4,1.48919,0.85573,0.94597,0.6605,0.3505,0.37872,0.18052,1.8632,1.09067,1.00676,0.0051589,0.0051589,0.0051589
491,3550.77,1.4954,0.86212,0.9453,0.66886,0.34299,0.37192,0.18022,1.84768,1.09354,1.00671,0.005149,0.005149,0.005149
492,3558.09,1.44668,0.85514,0.93722,0.66167,0.3522,0.37979,0.18289,1.84595,1.12037,1.00981,0.0051391,0.0051391,0.0051391
493,3565.52,1.45771,0.83584,0.92641,0.66078,0.3568,0.38329,0.18342,1.84283,1.12215,1.01168,0.0051292,0.0051292,0.0051292
494,3572.84,1.49995,0.85959,0.92352,0.67062,0.35603,0.38431,0.18088,1.83845,1.11681,1.00709,0.0051193,0.0051193,0.0051193
495,3580.2,1.44103,0.81411,0.91955,0.66427,0.35603,0.38335,0.17941,1.86208,1.12015,1.0177,0.0051094,0.0051094,0.0051094
496,3587.5,1.48079,0.89219,0.93811,0.68532,0.34766,0.38388,0.18357,1.8622,1.10088,1.0165,0.0050995,0.0050995,0.0050995
497,3594.81,1.43931,0.83129,0.92312,0.67366,0.34438,0.37477,0.18264,1.86274,1.09646,1.0186,0.0050896,0.0050896,0.0050896
498,3602.23,1.47932,0.84653,0.92379,0.67711,0.34734,0.37845,0.18662,1.89956,1.11029,1.02627,0.0050797,0.0050797,0.0050797
499,3609.55,1.47956,0.85754,0.94241,0.66512,0.34734,0.37453,0.18224,1.9052,1.11162,1.02698,0.0050698,0.0050698,0.0050698
500,3616.85,1.47838,0.83151,0.94091,0.66697,0.35169,0.37397,0.18285,1.91228,1.1173,1.02843,0.0050599,0.0050599,0.0050599
501,3624.13,1.45081,0.84474,0.93855,0.65308,0.35169,0.37442,0.18189,1.90972,1.10331,1.02878,0.00505,0.00505,0.00505
502,3631.4,1.46388,0.82479,0.92879,0.62415,0.34873,0.3688,0.18042,1.90296,1.10703,1.02945,0.0050401,0.0050401,0.0050401
503,3638.66,1.47438,0.86785,0.94785,0.64831,0.34028,0.36852,0.18016,1.89491,1.10895,1.02603,0.0050302,0.0050302,0.0050302
504,3645.95,1.45707,0.88087,0.9375,0.65042,0.33868,0.37299,0.18159,1.89277,1.10175,1.0215,0.0050203,0.0050203,0.0050203
505,3653.26,1.47657,0.85871,0.93922,0.73632,0.33385,0.36816,0.18126,1.87827,1.09436,1.01814,0.0050104,0.0050104,0.0050104
506,3660.6,1.54454,0.89632,0.94735,0.70264,0.33433,0.36787,0.17947,1.8786,1.10762,1.02235,0.0050005,0.0050005,0.0050005
507,3667.92,1.4741,0.86754,0.94068,0.70489,0.33433,0.36524,0.18097,1.87892,1.12008,1.0183,0.0049906,0.0049906,0.0049906
508,3675.21,1.47163,0.84912,0.92327,0.7123,0.33868,0.3701,0.18057,1.88407,1.13333,1.02245,0.0049807,0.0049807,0.0049807
509,3682.58,1.48961,0.86126,0.92471,0.70854,0.33981,0.37115,0.17993,1.88951,1.12786,1.02063,0.0049708,0.0049708,0.0049708
510,3689.92,1.46677,0.8712,0.95137,0.71352,0.34738,0.37669,0.18055,1.89014,1.1268,1.01875,0.0049609,0.0049609,0.0049609
511,3697.21,1.43079,0.82573,0.95113,0.71368,0.34738,0.37729,0.18063,1.90663,1.14614,1.02207,0.004951,0.004951,0.004951
512,3704.53,1.47641,0.84301,0.93698,0.72815,0.34303,0.37653,0.1814,1.89691,1.1475,1.01757,0.0049411,0.0049411,0.0049411
513,3711.94,1.51896,0.86473,0.93349,0.73491,0.33868,0.37302,0.18355,1.86273,1.12638,1.01353,0.0049312,0.0049312,0.0049312
514,3719.28,1.49748,0.84611,0.93931,0.73357,0.33868,0.37201,0.1856,1.85356,1.11491,1.0112,0.0049213,0.0049213,0.0049213
515,3726.63,1.48484,0.81864,0.92343,0.7322,0.33868,0.37225,0.18518,1.82997,1.10621,1.00698,0.0049114,0.0049114,0.0049114
516,3733.93,1.44519,0.82327,0.94648,0.74547,0.34048,0.37552,0.18531,1.83058,1.09455,1.00659,0.0049015,0.0049015,0.0049015
517,3741.27,1.43206,0.83707,0.92262,0.74647,0.33861,0.37416,0.18736,1.83161,1.09536,1.00382,0.0048916,0.0048916,0.0048916
518,3748.58,1.42929,0.8183,0.92444,0.72805,0.34299,0.37288,0.18679,1.82164,1.08732,1.00102,0.0048817,0.0048817,0.0048817
519,3755.93,1.41503,0.80758,0.92608,0.71929,0.34734,0.37229,0.18529,1.81471,1.08467,0.99705,0.0048718,0.0048718,0.0048718
520,3763.21,1.51416,0.86499,0.9211,0.65462,0.34789,0.37276,0.18509,1.81454,1.09001,0.99905,0.0048619,0.0048619,0.0048619
521,3770.54,1.45622,0.82463,0.92113,0.65072,0.34734,0.3744,0.18599,1.81059,1.09693,1.00095,0.004852,0.004852,0.004852
522,3777.82,1.4674,0.82655,0.93955,0.66257,0.34734,0.37506,0.18471,1.82063,1.10538,1.0043,0.0048421,0.0048421,0.0048421
523,3785.21,1.46218,0.84989,0.95172,0.69624,0.34426,0.36819,0.18494,1.8213,1.09452,1.00263,0.0048322,0.0048322,0.0048322
524,3792.53,1.40458,0.79984,0.90797,0.70361,0.33086,0.36472,0.18608,1.83491,1.07694,1.00028,0.0048223,0.0048223,0.0048223
525,3799.87,1.42951,0.7948,0.92822,0.70389,0.33578,0.36696,0.1854,1.82912,1.07213,1.00126,0.0048124,0.0048124,0.0048124
526,3807.18,1.48733,0.86087,0.93723,0.72903,0.33765,0.36591,0.18556,1.82252,1.07072,0.99997,0.0048025,0.0048025,0.0048025
527,3814.53,1.45172,0.83416,0.92803,0.74043,0.34299,0.36952,0.18595,1.82617,1.07376,1.00027,0.0047926,0.0047926,0.0047926
528,3821.79,1.47397,0.83939,0.92752,0.68786,0.33508,0.36577,0.18335,1.82533,1.0737,1.0003,0.0047827,0.0047827,0.0047827
529,3829.06,1.47036,0.84196,0.91434,0.73144,0.3194,0.3655,0.18351,1.82106,1.06749,1.0004,0.0047728,0.0047728,0.0047728
530,3836.32,1.4468,0.82078,0.92424,0.63749,0.3343,0.36347,0.18546,1.83075,1.08543,1.00459,0.0047629,0.0047629,0.0047629
531,3843.72,1.47883,0.86043,0.93801,0.67334,0.32995,0.36268,0.18254,1.83572,1.0954,1.00909,0.004753,0.004753,0.004753
532,3851.12,1.44413,0.82787,0.92512,0.73421,0.31937,0.36425,0.18262,1.83629,1.10147,1.00868,0.0047431,0.0047431,0.0047431
533,3858.46,1.4188,0.80996,0.92211,0.77929,0.31229,0.36632,0.18219,1.84284,1.09471,1.00926,0.0047332,0.0047332,0.0047332
534,3865.85,1.45726,0.83691,0.93101,0.65881,0.33004,0.3645,0.18281,1.83945,1.08793,1.00659,0.0047233,0.0047233,0.0047233
535,3873.19,1.39426,0.80144,0.92899,0.65372,0.34299,0.3663,0.18375,1.8291,1.10055,1.00151,0.0047134,0.0047134,0.0047134
536,3880.44,1.45733,0.81556,0.91917,0.65455,0.34299,0.3693,0.18323,1.83503,1.11119,1.00741,0.0047035,0.0047035,0.0047035
537,3887.7,1.43325,0.82103,0.92043,0.64752,0.34734,0.36907,0.18268,1.84541,1.1167,1.0148,0.0046936,0.0046936,0.0046936
538,3895.02,1.44384,0.83247,0.93685,0.6385,0.34881,0.36828,0.18226,1.84811,1.11252,1.01186,0.0046837,0.0046837,0.0046837
539,3902.24,1.42034,0.81026,0.919,0.63098,0.35538,0.36977,0.1847,1.84709,1.12042,1.01061,0.0046738,0.0046738,0.0046738
540,3909.4,1.43068,0.81606,0.92445,0.63017,0.35603,0.36808,0.184,1.84896,1.11484,1.01128,0.0046639,0.0046639,0.0046639
541,3916.68,1.5103,0.84821,0.92342,0.6351,0.3408,0.36574,0.18258,1.84163,1.10017,1.0084,0.004654,0.004654,0.004654
542,3923.97,1.37441,0.79156,0.92364,0.63952,0.35818,0.36971,0.18346,1.83785,1.09082,1.00645,0.0046441,0.0046441,0.0046441
543,3931.25,1.43534,0.80336,0.93011,0.63278,0.36038,0.36972,0.18508,1.84131,1.07661,1.00065,0.0046342,0.0046342,0.0046342
544,3938.53,1.40199,0.79641,0.91919,0.64383,0.35603,0.37057,0.18421,1.8422,1.08251,1.00044,0.0046243,0.0046243,0.0046243
545,3945.79,1.39546,0.78827,0.92812,0.6377,0.35169,0.36789,0.18615,1.87217,1.09783,1.00756,0.0046144,0.0046144,0.0046144
546,3953.07,1.39929,0.80397,0.91367,0.6361,0.34734,0.36924,0.18644,1.86619,1.09116,1.00993,0.0046045,0.0046045,0.0046045
547,3960.42,1.41913,0.80333,0.93544,0.63427,0.34902,0.3726,0.18599,1.86281,1.08916,1.01049,0.0045946,0.0045946,0.0045946
548,3967.69,1.40353,0.79343,0.93216,0.63422,0.35475,0.37284,0.18795,1.8626,1.07615,1.00808,0.0045847,0.0045847,0.0045847
549,3974.98,1.39328,0.81951,0.91624,0.64855,0.35357,0.36921,0.18669,1.86723,1.0758,1.00881,0.0045748,0.0045748,0.0045748
550,3982.25,1.4115,0.79937,0.91892,0.64638,0.34734,0.37334,0.1865,1.87308,1.07669,1.00943,0.0045649,0.0045649,0.0045649
551,3989.57,1.44399,0.80811,0.91927,0.65327,0.34734,0.37318,0.18377,1.87033,1.07894,1.00976,0.004555,0.004555,0.004555
